NAME,A (au),PER (days),ECC,STAR,RSTAR (Rsun),MSTAR (Msun),MASS (Mjup)
KOI 3430.01,0.1013,13.9248005,0,KOI 3430,0.648,0.718,0.002160282
KOI 3431.01,0.1432,19.6001405,0,KOI 3431,0.932,1.019,0.015825819
KOI 3433.01,0.1935,34.08429351,0,KOI 3433,0.922,0.83,1
KOI 3749.01,0.0612,10.72725536,0,KOI 3749,0.268,0.267,1
KOI 2093.02,0.033,2.508116,0,KOI 2093,8.769,0.763,1
KOI 2018.02,0.114,16.0988294,0,KOI 2018,0.911,0.762,0.004999083
KOI 2055.03,0.0352,2.50475282,0,KOI 2055,1.116,0.924,0.012093321
KOI 7793.01,0.0249,1.99469354,0,KOI 7793,0.51,0.518,0.000209944
KOI 3681.02,0.1,10.51421162,0,KOI 3681,1.167,1.21,0.00686922
KOI 3913.01,0.014,0.582895412,0,KOI 3913,1.009,1.068,0.120570371
KOI 2093.03,0.0112,0.496069986,0,KOI 2093,8.769,0.763,0.866779319
KOI 3689.01,0.0607,5.24088367,0,KOI 3689,1.305,1.079,1
KOI 2055.04,0.0636,6.13074243,0,KOI 2055,0.833,0.91,0.007058564
KOI 3925.01,0.0865,9.2075634,0,KOI 3925,1.303,1.015,0.10543705
KOI 7795.01,0.0568,5.44085762,0,KOI 7795,0.762,0.827,0.002821664
KOI 3767.01,0.0634,6.714247798,0,KOI 3767,0.8,0.752,1
KOI 3770.01,0.04,2.60720833,0,KOI 3770,1.236,1.257,0.253175584
KOI 2029.03,0.0657,6.8873113,0,KOI 2029,0.772,0.796,0.000982926
KOI 3777.01,0.1904,17.7476059,0,KOI 3777,4.832,2.922,1
KOI 2059.02,0.0307,2.18565886,0,KOI 2059,0.746,0.806,0.000180611
KOI 1986.02,0.0692,7.12766417,0,KOI 1986,0.821,0.868,0.006144574
KOI 7796.01,0.0469,3.52364689,0,KOI 7796,1.085,1.106,0.002522204
KOI 2029.04,0.0515,4.78850084,0,KOI 2029,0.772,0.796,0.000617237
KOI 3864.01,0.0203,1.210693626,0,KOI 3864,0.756,0.756,0.003035391
KOI 2061.02,0.0197,1.090011003,0,KOI 2061,0.77,0.864,0.003619194
KOI 3864.02,0.1236,18.2572722,0,KOI 3864,0.756,0.756,0.002522204
KOI 3876.01,0.1409,19.57783279,0,KOI 3876,0.884,0.971,0.014789883
KOI 416.03,0.0834,9.74765878,0,KOI 416,0.738,0.826,0.001301891
KOI 3880.01,0.0296,1.803697292,0,KOI 3880,1.166,1.054,0.003146633
KOI 3810.01,0.0147,1.013774136,0,KOI 3810,0.389,0.412,1
KOI 2004.03,0.0288,1.72110057,0,KOI 2004,1.176,1.071,0.000890697
KOI 3815.01,0.0579,4.7425521,0,KOI 3815,1.053,1.15,0.248627358
KOI 3891.01,0.2648,47.1096306,0,KOI 3891,2.78,1.115,1
KOI 3741.02,0.1402,18.577903,0,KOI 3741,1.345,1.06,0.009137375
KOI 1666.01,0.0207,0.968026356,0,KOI 1666,1.193,1.26,0.0133917
KOI 1670.01,0.0986,10.57910009,0,KOI 1670,1.093,1.14,0.015382979
KOI 1671.01,0.0257,1.480283464,0,KOI 1671,1.259,1.026,0.002821664
KOI 7849.01,0.0551,5.0263815,0,KOI 7849,0.962,0.885,0.00169121
KOI 2158.02,0.0764,6.68231249,0,KOI 2158,2.506,1.33,0.015916405
KOI 1745.01,0.0176,0.982090079,0,KOI 1745,0.742,0.75,1
KOI 2480.01,0.0123,0.66682654,0,KOI 2480,0.554,0.556,0.012363026
KOI 1957.01,0.0288,1.38680229,0,KOI 1957,2.037,1.66,1
KOI 2663.01,0.0872,9.88736642,0,KOI 2663,0.816,0.911,0.000804986
KOI 1963.01,0.1079,12.89623554,0,KOI 1963,0.923,1.005,0.020952994
KOI 7818.01,0.0393,2.52443998,0,KOI 7818,2.225,1.266,0.011684873
KOI 2796.01,0.013,0.5374094,0,KOI 2796,0.988,1.02,0.002719077
KOI 3991.01,0.0249,1.570592397,0,KOI 3991,0.921,0.837,0.009364182
KOI 1947.01,0.0689,6.422943288,0,KOI 1947,1.016,1.049,0.012544244
KOI 2141.01,0.0242,1.306984786,0,KOI 2141,1.026,1.099,1
KOI 2612.01,0.053,4.61225043,0,KOI 2612,0.961,0.932,0.000298272
KOI 7842.01,0.044,3.11141514,0,KOI 7842,1.273,1.169,0.000890697
KOI 2874.01,0.0092,0.352515897,0,KOI 2874,0.766,0.857,0.003146633
KOI 2879.01,0.0102,0.339069751,0,KOI 2879,2.183,1.216,0.015916405
KOI 4002.01,0.0123,0.524175803,0,KOI 4002,0.815,0.911,0.007251222
KOI 4004.01,0.0561,4.94330596,0,KOI 4004,1.008,0.964,0.010306604
KOI 7843.01,0.0142,0.619023176,0,KOI 7843,0.891,0.995,0.001361645
KOI 2199.01,0.0813,9.03326435,0,KOI 2199,0.788,0.884,0.014789883
KOI 3933.01,0.0418,3.490785878,0,KOI 3933,0.725,0.81,0.008264895
KOI 7832.01,0.0463,3.6092231,0,KOI 7832,0.929,1.014,0.000804986
KOI 4007.01,0.1021,11.4927112,0,KOI 4007,1.005,1.072,1
KOI 3936.02,0.1025,13.0267964,0,KOI 3936,0.844,0.844,0.015825819
KOI 2135.02,0.1493,20.1890396,0,KOI 2135,1.267,1.085,0.009828326
KOI 3943.01,0.2356,38.5763483,0,KOI 3943,1.221,1.174,0.015558127
KOI 7834.01,0.0744,7.3812344,0,KOI 7834,0.923,1.005,0.003146633
KOI 1943.01,0.1954,29.92208104,0,KOI 1943,1.637,1.109,0.029728063
KOI 7835.01,0.047,3.76565247,0,KOI 7835,0.877,0.973,0.001915167
KOI 7846.01,0.0993,10.5994606,0,KOI 7846,1.069,1.161,0.007447214
KOI 2061.01,0.1084,14.09258319,0,KOI 2061,0.77,0.864,0.013688102
KOI 1631.01,0.0116,0.592243731,0,KOI 1631,0.591,0.588,0.197407709
KOI 2068.01,0.2355,41.88970036,0,KOI 2068,0.907,0.989,1
KOI 3104.01,0.0219,1.236866732,0,KOI 3104,0.879,0.921,0.013174204
KOI 3137.01,0.022,1.332035996,0,KOI 3137,0.73,0.811,0.001763588
KOI 2925.01,0.0149,0.716531851,0,KOI 2925,1.03,0.863,0.004554309
KOI 2037.02,0.0576,5.47715718,0,KOI 2037,0.93,0.847,0.016666598
KOI 2612.02,0.0738,7.57299816,0,KOI 2612,0.961,0.932,0.000340214
KOI 1871.02,0.1789,32.376183,0,KOI 1871,0.675,0.748,0.017568233
KOI 2957.01,0.0495,4.64490141,0,KOI 2957,0.77,0.751,0.0011882
KOI 3077.01,0.0457,4.09578199,0,KOI 3077,0.742,0.759,0.01240845
KOI 3094.01,0.0436,4.5770016,0,KOI 3094,0.497,0.526,0.008477835
KOI 3102.01,0.0626,9.3210841,0,KOI 3102,0.35,0.376,0.000551979
KOI 1599.02,0.1125,13.6164547,0,KOI 1599,0.972,1.02,1
KOI 3077.02,0.0688,7.55842923,0,KOI 3077,0.742,0.759,0.011564805
KOI 339.03,0.2134,35.8656484,0,KOI 339,1.189,1.005,0.019576203
KOI 5149.01,0.2361,43.681309,0,KOI 5149,0.829,0.923,0.008477835
KOI 5275.01,0.0468,3.781123,0,KOI 5275,1.216,0.951,0.005310781
KOI 3463.01,0.1992,32.5474295,0,KOI 3463,1.061,0.995,0.010551077
KOI 3478.01,0.2008,33.4969115,0,KOI 3478,1.688,0.962,0.027454643
KOI 5156.01,0.0251,1.680254289,0,KOI 5156,1.246,0.747,1
KOI 5283.01,0.138,18.7821603,0,KOI 5283,0.94,0.991,0.001621046
KOI 5287.01,0.0725,3.98916186,0,KOI 5287,16.187,3.192,1
KOI 3494.01,0.2197,42.8774169,0,KOI 3494,0.832,0.768,0.022598795
KOI 5040.01,0.206,29.6094263,0,KOI 5040,1.783,1.329,0.025710234
KOI 5169.01,0.1362,21.3684341,0,KOI 5169,0.786,0.736,0.0129606
KOI 5288.01,0.1816,29.5632952,0,KOI 5288,0.828,0.913,0.0143047
KOI 4923.01,0.2238,38.168652,0,KOI 4923,1.465,1.026,0.010065691
KOI 5046.01,0.2381,40.9882124,0,KOI 5046,1.174,1.068,0.011050751
KOI 5174.01,0.1861,22.4932751,0,KOI 5174,4.98,1.699,0.100238865
KOI 5297.01,0.077,8.0906952,0,KOI 5297,0.902,0.928,0.001423394
KOI 5308.01,0.0831,9.942228056,0,KOI 5308,0.843,0.775,1
KOI 5310.01,0.1527,22.2903562,0,KOI 5310,1,0.956,0.004847813
KOI 4943.01,0.1463,15.2024426,0,KOI 4943,41.367,1.803,1
KOI 5331.01,0.1894,31.5034587,0,KOI 5331,0.823,0.91,0.005471258
KOI 5332.01,0.1599,22.2381062,0,KOI 5332,1.055,1.097,0.004272681
KOI 5333.01,0.1514,20.5477769,0,KOI 5333,1.057,1.095,0.012612683
KOI 5207.01,0.1431,18.9828305,0,KOI 5207,1.035,1.083,0.000982926
KOI 5322.01,0.2282,30.928898,0,KOI 5322,5.127,1.653,0.232279967
KOI 5327.01,0.0501,5.43361347,0,KOI 5327,0.566,0.567,0.015916405
KOI 4967.01,0.2498,43.581043,0,KOI 4967,1.031,1.091,0.014625869
KOI 5088.01,0.2402,49.1782244,0,KOI 5088,0.839,0.764,0.013465098
KOI 5211.01,0.0447,3.5645249,0,KOI 5211,0.824,0.937,0.000521316
KOI 5213.01,0.2363,48.2455501,0,KOI 5213,0.827,0.756,0.000651903
KOI 5341.01,0.1222,15.18575582,0,KOI 5341,1.339,1.05,0.017568233
KOI 4972.01,0.1849,26.092284,0,KOI 4972,1.214,1.241,0.008914059
KOI 4975.01,0.2546,47.0628978,0,KOI 4975,0.897,0.992,0.057567962
KOI 5219.01,0.1847,27.765596,0,KOI 5219,0.999,1.088,0.005971488
KOI 4977.01,0.1454,25.5338535,0,KOI 4977,0.635,0.629,0.005634853
KOI 5104.01,0.1555,21.1579573,0,KOI 5104,1.012,1.117,0.01234108
KOI 4992.01,0.1003,12.5747207,0,KOI 4992,0.774,0.865,0.011305975
KOI 5117.01,0.1949,33.3726538,0,KOI 5117,0.796,0.892,0.014707584
KOI 5249.01,0.1447,19.4534296,0,KOI 5249,1.015,1.066,0.00686922
KOI 2150.02,0.249,44.7055876,0,KOI 2150,0.938,1.028,1
KOI 5007.01,0.1218,14.5168151,0,KOI 5007,1.885,1.141,0.013688102
KOI 5267.01,0.066,5.1779065,0,KOI 5267,2.589,1.427,0.026740992
KOI 5406.01,0.067,5.71966537,0,KOI 5406,1.865,1.227,0.001553051
KOI 5532.01,0.1776,24.6777128,0,KOI 5532,5.058,1.225,0.100238865
KOI 5410.01,0.1678,24.1527864,0,KOI 5410,1.095,1.073,0.002821664
KOI 5411.01,0.1133,11.1734401,0,KOI 5411,1.752,1.552,0.010065691
KOI 5794.01,0.2202,30.9771151,0,KOI 5794,3.784,1.483,0.063502544
KOI 5418.01,0.113,14.2673439,0,KOI 5418,0.837,0.944,0.006144574
KOI 5677.01,0.1387,20.5142642,0,KOI 5677,0.936,0.843,0.004999083
KOI 5800.01,0.0988,11.006795,0,KOI 5800,1.047,1.058,0.008694217
KOI 5682.01,0.2391,46.969389,0,KOI 5682,1.717,0.824,0.179782164
KOI 5685.01,0.1113,14.0019064,0,KOI 5685,6.502,0.936,1
KOI 5435.01,0.1179,15.9961296,0,KOI 5435,0.777,0.855,0.012890228
KOI 5563.01,0.083,7.62210397,0,KOI 5563,3.162,1.312,0.047897893
KOI 5566.01,0.0222,0.9886684,0,KOI 5566,2.773,1.49,0.031569534
KOI 5688.01,0.109,14.5555096,0,KOI 5688,0.738,0.826,0.015382979
KOI 5690.01,0.1902,17.0497376,0,KOI 5690,14.954,3.149,1
KOI 5692.01,0.0329,2.64181261,0,KOI 5692,0.683,0.678,0.000491918
KOI 5831.01,0.0785,10.55224191,0,KOI 5831,0.585,0.578,0.013174204
KOI 5834.01,0.2298,37.537859,0,KOI 5834,1.082,1.15,0.013318756
KOI 5572.01,0.1482,21.9578446,0,KOI 5572,0.802,0.896,0.001301891
KOI 5812.01,0.0399,3.1318392,0,KOI 5812,1.159,0.863,0.011493518
KOI 5579.01,0.188,34.0269868,0,KOI 5579,0.801,0.764,0.011943753
KOI 5822.01,0.1296,17.634272,0,KOI 5822,1.979,0.933,0.012750682
KOI 5826.01,0.1661,30.561533,0,KOI 5826,0.664,0.654,0.011684873
KOI 5583.01,0.1302,20.5858591,0,KOI 5583,0.753,0.695,0.00805538
KOI 5597.01,0.0713,7.77710639,0,KOI 5597,0.851,0.8,0.001031583
KOI 5719.01,0.184,27.285315,0,KOI 5719,1.094,1.11,0.016861507
KOI 5600.01,0.2602,17.168095,0,KOI 5600,1.907,0.885,0.079995391
KOI 5605.01,0.0876,9.011888,0,KOI 5605,1.735,1.103,0.223823501
KOI 5732.01,0.2172,39.399926,0,KOI 5732,0.795,0.898,0.011620834
KOI 5359.01,0.0313,2.7200197,0,KOI 5359,0.527,0.55,0.011684873
KOI 5479.01,0.1354,18.347081,0,KOI 5479,1.702,0.983,0.111446365
KOI 5482.01,0.1935,31.70757465,0,KOI 5482,0.865,0.957,0.02727421
KOI 5485.01,0.1014,9.3589254,0,KOI 5485,4.521,1.583,1
KOI 5486.01,0.0609,4.15472242,0,KOI 5486,3.359,1.742,1
KOI 5740.01,0.1548,21.7997515,0,KOI 5740,0.964,1.041,0.003260699
KOI 5487.01,0.2713,48.8130123,0,KOI 5487,1.11,1.113,0.027095129
KOI 5745.01,0.0933,11.37444271,0,KOI 5745,0.808,0.838,1
KOI 5748.01,0.1758,29.9371143,0,KOI 5748,0.866,0.808,0.005801589
KOI 5371.01,0.1866,33.3037881,0,KOI 5371,0.713,0.818,0.004999083
KOI 5628.01,0.1507,24.9093027,0,KOI 5628,0.685,0.751,0.008264895
KOI 5509.01,0.1793,28.406342,0,KOI 5509,0.936,0.952,0.010306604
KOI 5761.01,0.0719,6.13292733,0,KOI 5761,2.034,1.316,0.011878609
KOI 5762.01,0.1019,12.63063129,0,KOI 5762,0.798,0.892,0.009364182
KOI 5384.01,0.0794,7.95445779,0,KOI 5384,1.196,1.052,0.677198579
KOI 5512.01,0.0795,8.5852872,0,KOI 5512,0.818,0.913,0.028377353
KOI 5515.01,0.0651,6.263491873,0,KOI 5515,1.194,0.936,0.170278145
KOI 5769.01,0.0764,7.58062893,0,KOI 5769,1.041,1.034,0.002821664
KOI 5909.01,0.0666,7.07987663,0,KOI 5909,0.806,0.785,0.009137375
KOI 5915.01,0.2172,37.6259039,0,KOI 5915,0.871,0.963,0.013613292
KOI 5917.01,0.2335,41.9934673,0,KOI 5917,0.915,0.963,0.011878609
KOI 5934.01,0.1312,19.3854894,0,KOI 5934,0.913,0.801,0.104268276
KOI 5940.01,0.1583,24.7967294,0,KOI 5940,0.776,0.869,0.030736235
KOI 5941.01,0.2219,44.7060191,0,KOI 5941,0.811,0.727,1
KOI 5943.01,0.1808,27.2020672,0,KOI 5943,1.396,1.065,0.014069587
KOI 5945.01,0.2692,40.7282314,0,KOI 5945,2.231,1.566,0.0723151
KOI 5960.01,0.1877,32.4185265,0,KOI 5960,1.441,0.84,0.012274051
KOI 5961.01,0.1126,19.15976088,0,KOI 5961,0.516,0.518,1
KOI 5964.01,0.2044,32.033211,0,KOI 5964,1.005,1.108,0.001763588
KOI 5965.01,0.2224,43.3975622,0,KOI 5965,0.725,0.778,0.012750682
KOI 5845.01,0.1716,22.2659599,0,KOI 5845,1.492,1.363,0.005634853
KOI 5849.01,0.1495,21.512259,0,KOI 5849,0.997,0.962,0.004847813
KOI 5967.01,0.1951,22.8631517,0,KOI 5967,4.874,1.893,0.081026588
KOI 5974.01,0.0477,4.76815507,0,KOI 5974,0.649,0.638,0.000260226
KOI 5979.01,0.2279,37.7935113,0,KOI 5979,1.076,1.098,0.002076149
KOI 5863.01,0.0796,8.67237968,0,KOI 5863,0.882,0.893,0.001915167
KOI 5864.01,0.1958,35.9216912,0,KOI 5864,0.829,0.775,0.009594494
KOI 5868.01,0.1651,22.7783121,0,KOI 5868,1.477,1.153,0.014225792
KOI 5892.01,0.2137,37.959659,0,KOI 5892,0.827,0.902,0.010306604
KOI 5895.01,0.0968,11.8307724,0,KOI 5895,0.958,0.862,0.005310781
KOI 6178.02,0.2095,33.814176,0,KOI 6178,0.996,1.07,0.012363026
KOI 6179.01,0.1306,16.2957847,0,KOI 6179,1.012,1.117,0.016285734
KOI 6182.01,0.1306,19.2405821,0,KOI 6182,0.848,0.801,0.005801589
KOI 6182.02,0.1674,28.684308,0,KOI 6182,0.821,0.761,0.008914059
KOI 3444.04,0.0931,14.1502311,0,KOI 3444,0.529,0.536,0.001081987
KOI 3503.02,0.1911,31.8245304,0,KOI 3503,0.847,0.918,0.001423394
KOI 4647.02,0.1041,12.008552,0,KOI 4647,1.964,1.042,0.015825819
KOI 4657.02,0.0884,10.4314847,0,KOI 4657,0.774,0.848,0.00124409
KOI 4895.02,0.2494,47.5571352,0,KOI 4895,0.958,0.914,0.013915475
KOI 6093.02,0.2193,27.2497521,0,KOI 6093,4.524,1.894,0.069418235
KOI 1015.03,0.1378,16.9972894,0,KOI 1015,1.86,1.204,0.030736235
KOI 6188.01,0.0257,1.645319649,0,KOI 6188,0.756,0.847,0.019817626
KOI 3878.02,0.1223,15.3573445,0,KOI 3878,0.986,1.032,0.010551077
KOI 5987.01,0.0793,5.288547653,0,KOI 5987,9.169,2.376,1
KOI 1053.02,0.2466,46.245164,0,KOI 1053,1.107,0.933,0.019817626
KOI 6191.01,0.092,9.7043379,0,KOI 6191,1.044,1.099,0.005801589
KOI 1616.02,0.2186,34.775371,0,KOI 1616,1.047,1.149,0.000764479
KOI 7859.01,0.008,0.306702491,0,KOI 7859,0.786,0.732,0.002427819
KOI 6191.02,0.1104,12.7713826,0,KOI 6191,1.044,1.099,0.007058564
KOI 6194.01,0.3162,42.294739,0,KOI 6194,7.849,2.351,1
KOI 6195.01,0.0205,1.444486083,0,KOI 6195,0.559,0.553,0.013031382
KOI 4034.02,0.1219,11.6089351,0,KOI 4034,3.53,1.786,1
KOI 4103.02,0.1095,14.2378417,0,KOI 4103,0.801,0.861,0.004412023
KOI 521.02,0.0958,10.8206034,0,KOI 521,1.06,0.999,0.005801589
KOI 649.02,0.1014,10.2090268,0,KOI 649,1.524,1.33,0.002336069
KOI 1628.03,0.2363,37.8404232,0,KOI 1628,1.149,1.226,0.01324626
KOI 4192.02,0.1945,32.0273169,0,KOI 4192,0.909,0.955,0.004999083
KOI 4246.02,0.0844,8.75630628,0,KOI 4246,1.227,1.044,0.004699564
KOI 4287.02,0.0934,9.6183111,0,KOI 4287,1.665,1.173,0.001763588
KOI 7865.01,0.0118,0.518060209,0,KOI 7865,1.772,0.816,1
KOI 4385.03,0.1228,17.3695112,0,KOI 4385,0.834,0.818,0.011305975
KOI 4435.02,0.1369,17.8693759,0,KOI 4435,1.013,1.069,0.001487182
KOI 4541.02,0.1278,17.236085,0,KOI 4541,1.111,0.937,0.014956266
KOI 1082.04,0.0825,9.6550473,0,KOI 1082,0.843,0.8,0.011305975
KOI 6209.01,0.1074,12.7143635,0,KOI 6209,0.962,1.022,0.016960108
KOI 7873.01,0.0304,1.93188768,0,KOI 7873,0.914,1,0.00043678
KOI 7863.01,0.0562,5.2449156,0,KOI 7863,0.878,0.862,0.000318741
KOI 6118.02,0.0609,4.66185924,0,KOI 6118,1.619,1.387,0.005310781
KOI 1250.02,0.0226,1.213672208,0,KOI 1250,0.995,1.044,1
KOI 6209.02,0.0771,7.72966941,0,KOI 6209,0.962,1.022,0.016007683
KOI 3741.04,0.0905,9.6310258,0,KOI 3741,1.345,1.06,0.026219735
KOI 4913.02,0.1005,8.97377221,0,KOI 4913,2.829,1.677,0.02727421
KOI 1860.04,0.1639,24.8434837,0,KOI 1860,1.022,0.949,0.012009192
KOI 6217.01,0.071,7.7016694,0,KOI 6217,3.608,0.802,0.067835187
KOI 4567.02,0.0549,4.67250377,0,KOI 4567,0.987,1.006,0.004554309
KOI 7875.01,0.1531,21.9711574,0,KOI 7875,0.997,0.989,0.008264895
KOI 6130.01,0.0212,1.54287434,0,KOI 6130,0.539,0.537,0.003744218
KOI 6132.01,0.2241,33.3200908,0,KOI 6132,1.651,1.352,1
KOI 1996.02,0.0595,7.07394528,0,KOI 1996,0.561,0.561,0.00169121
KOI 750.03,0.1078,14.516741,0,KOI 750,0.828,0.791,0.011305975
KOI 3283.02,0.1347,20.5718107,0,KOI 3283,0.708,0.795,0.008694217
KOI 6132.03,0.1126,11.867172,0,KOI 6132,1.651,1.352,0.055561569
KOI 6137.01,0.1075,12.4970599,0,KOI 6137,1.021,1.055,0.011050751
KOI 2433.06,0.0671,6.06330298,0,KOI 2433,1.153,1.09,0.01240845
KOI 2533.03,0.1891,26.1152887,0,KOI 2533,2.912,1.319,0.018874641
KOI 6145.03,0.0762,7.3138454,0,KOI 6145,1.485,1.098,0.023481953
KOI 353.03,0.1027,11.1619384,0,KOI 353,1.64,1.158,0.014872775
KOI 896.03,0.1803,28.8672107,0,KOI 896,0.837,0.937,0.011557051
KOI 6246.01,0.0867,9.13315062,0,KOI 6246,0.964,1.041,0.012093321
KOI 2163.03,0.1838,28.2251049,0,KOI 2163,1.021,1.037,0.012074933
KOI 2209.02,0.2088,35.502865,0,KOI 2209,1.839,0.962,0.016763673
KOI 6068.01,0.0875,6.150251376,0,KOI 6068,2.867,2.357,1
KOI 6164.01,0.1888,29.5126153,0,KOI 6164,1.351,1.027,0.013839186
KOI 2327.02,0.2441,46.331703,0,KOI 2327,0.815,0.907,0.009828326
KOI 2393.02,0.015,0.766691517,0,KOI 2393,0.788,0.765,0.006320868
KOI 2450.02,0.0712,7.1931193,0,KOI 2450,1.008,0.932,0.004699564
KOI 266.02,0.2691,47.7439509,0,KOI 266,1.292,1.14,0.013102581
KOI 992.02,0.0546,4.57834367,0,KOI 992,1.22,1.035,0.011050751
KOI 1522.02,0.1054,12.654896,0,KOI 1522,1.022,0.974,0.003377463
KOI 6172.01,0.186,31.8134892,0,KOI 6172,0.776,0.848,0.005634853
KOI 2871.03,0.1326,18.0811429,0,KOI 2871,0.856,0.95,0.001134179
KOI 6085.01,0.0645,5.902596818,0,KOI 6085,1.094,1.022,1
KOI 6178.01,0.1109,13.0327301,0,KOI 6178,0.996,1.07,0.01240845
KOI 2971.02,0.2167,31.9533679,0,KOI 2971,1.467,1.325,0.012476169
KOI 3214.02,0.1746,25.0901574,0,KOI 3214,1.788,1.127,0.008914059
KOI 7878.01,0.2296,36.566324,0,KOI 7878,2.884,1.206,1
KOI 6093.01,0.1819,20.5736113,0,KOI 6093,4.524,1.894,0.049855804
KOI 3207.01,0.0233,0.954388314,0,KOI 3207,2.785,1.836,0.017672412
KOI 3420.01,0.0648,5.77451117,0,KOI 3420,1.492,1.088,0.014069587
KOI 1920.02,0.0872,10.1384691,0,KOI 1920,0.779,0.865,0.001081987
KOI 6618.01,0.0836,8.6040858,0,KOI 6618,0.986,1.052,0.002522204
KOI 6890.01,0.0302,2.15888911,0,KOI 6890,0.713,0.79,0.000982926
KOI 6892.01,0.1352,17.5806026,0,KOI 6892,1.358,1.063,0.014069587
KOI 7023.01,0.0356,2.71772323,0,KOI 7023,0.874,0.812,0.000982926
KOI 7157.01,0.1582,23.9830523,0,KOI 7157,1.292,0.916,0.005471258
KOI 4526.02,0.1031,11.8187288,0,KOI 4526,1.328,1.046,0.015916405
KOI 4535.02,0.0565,5.78901936,0,KOI 4535,0.748,0.717,0.001301891
KOI 4838.02,0.0578,6.33342309,0,KOI 4838,0.613,0.64,0.29101028
KOI 4871.02,0.0624,5.522479,0,KOI 4871,1.247,1.056,0.0011882
KOI 6368.01,0.091,9.4588054,0,KOI 6368,1.066,1.122,0.0133917
KOI 6375.01,0.0394,2.90805147,0,KOI 6375,0.869,0.961,0.002821664
KOI 6631.01,0.0344,2.56271232,0,KOI 6631,0.899,0.823,0.00024259
KOI 6762.01,0.115,15.08186,0,KOI 6762,1.012,0.89,0.002927085
KOI 6763.01,0.0358,2.44693823,0,KOI 6763,1.033,1.022,0.000410974
KOI 6765.01,0.1078,13.05609,0,KOI 6765,0.994,0.978,0.007849274
KOI 7032.01,0.0466,3.64049242,0,KOI 7032,0.936,1.017,0.000551979
KOI 7162.01,0.0643,5.1581317,0,KOI 7162,3.355,1.331,0.015296376
KOI 7291.01,0.1861,25.9136674,0,KOI 7291,2.346,1.279,0.035868134
KOI 7426.01,0.0656,6.96197304,0,KOI 7426,0.814,0.775,0.002821664
KOI 7427.01,0.0775,7.8935324,0,KOI 7427,1.109,0.991,0.001301891
KOI 7430.01,0.0349,1.320499473,0,KOI 7430,13.454,3.257,1
KOI 7432.01,0.1033,13.1538409,0,KOI 7432,1.008,0.848,0.003496951
KOI 460.02,0.2096,36.0484798,0,KOI 460,1.1,0.944,0.00668317
KOI 5875.02,0.0533,4.2742605,0,KOI 5875,1.148,1.102,0.014147424
KOI 6253.01,0.1748,27.556452,0,KOI 6253,0.836,0.937,0.010065691
KOI 6635.01,0.0097,0.52740121,0,KOI 6635,0.41,0.431,0.012363026
KOI 6641.01,0.0248,1.400903699,0,KOI 6641,0.975,1.033,0.005310781
KOI 6774.01,0.13,17.3816224,0,KOI 6774,1.02,0.969,1
KOI 6776.01,0.1941,28.655498,0,KOI 6776,1.1,1.188,0.011305975
KOI 6777.01,0.1006,13.4450174,0,KOI 6777,0.759,0.75,0.004136256
KOI 6904.01,0.1594,26.1556767,0,KOI 6904,0.76,0.787,0.007447214
KOI 6907.01,0.0482,4.60687717,0,KOI 6907,0.711,0.704,0.004999083
KOI 7041.01,0.072,8.3613732,0,KOI 7041,0.777,0.71,0.001361645
KOI 7169.01,0.0992,10.5113779,0,KOI 7169,1.305,1.182,0.000982926
KOI 7174.01,0.0218,1.58487898,0,KOI 7174,0.566,0.552,0.000100898
KOI 7301.01,0.1364,20.9525604,0,KOI 7301,0.72,0.773,0.005801589
KOI 7305.01,0.0525,3.72920972,0,KOI 7305,2.05,1.37,0.001423394
KOI 7434.01,0.061,5.704593,0,KOI 7434,0.832,0.933,0.002619273
KOI 7435.01,0.0245,1.36752316,0,KOI 7435,1.048,1.044,0.001553051
KOI 7437.01,0.031,1.9997244,0,KOI 7437,0.897,0.992,0.00169121
KOI 6256.01,0.101,14.137062,0,KOI 6256,0.709,0.689,0.009364182
KOI 6259.01,0.0548,4.78113942,0,KOI 6259,1.115,0.959,0.004999083
KOI 6259.02,0.072,7.18864064,0,KOI 6259,1.115,0.959,0.007849274
KOI 6511.01,0.1802,27.122801,0,KOI 6511,0.945,1.058,0.011564805
KOI 6513.01,0.0507,5.62241111,0,KOI 6513,0.541,0.548,0.005471258
KOI 6516.01,0.0849,11.2901559,0,KOI 6516,0.657,0.639,0.001994459
KOI 6646.01,0.0663,7.1356633,0,KOI 6646,0.793,0.763,0.009594494
KOI 6781.01,0.1048,14.5909249,0,KOI 6781,0.766,0.72,0.002427819
KOI 6783.01,0.1023,11.8496351,0,KOI 6783,0.929,1.014,0.00805538
KOI 6913.02,0.0421,1.75173647,0,KOI 6913,4.378,3.249,0.049855804
KOI 7182.01,0.0625,6.853888,0,KOI 7182,0.684,0.694,0.013102581
KOI 547.02,0.0722,7.34672485,0,KOI 547,0.821,0.93,0.002821664
KOI 7445.01,0.0682,6.933574,0,KOI 7445,0.793,0.888,0.007849274
KOI 6262.01,0.0148,0.673141323,0,KOI 6262,0.858,0.957,0.007646558
KOI 6263.01,0.1006,8.60965352,0,KOI 6263,4.233,1.83,0.034914972
KOI 6267.01,0.1013,13.8911152,0,KOI 6267,0.79,0.718,0.004699564
KOI 6399.01,0.0696,6.76890076,0,KOI 6399,1.125,0.979,0.00668317
KOI 6401.01,0.0353,1.96134311,0,KOI 6401,2.198,1.516,1
